DSM2 Run,Location,Equation,R Squared,Mean Error,NMean Error,NMSE,NRMSE,RMSE,NSE,PBIAS,RSR,Mnly Mean Err,Mnly RMSE,Mnly NMean Err,Mnly NRMSE
FC_2023_01,"Location(name='CHVCT000', bpart='VCU', description='Victoria Canal near Byron ', time_window_exclusion_list='', threshold_value='')",y=0.90x+27.80,0.8392863792810449,-12.296062360157926,-0.0311735742397004,10.584398592905131,0.1638111142743545,64.61343383073599,-0.1710241306842014,-3.1173574239700392,0.4135217458355863,-13.159368007012244,56.24346000318704,-0.0332691415470029,0.1421931228720207
V8_2_1,"Location(name='CHVCT000', bpart='VCU', description='Victoria Canal near Byron ', time_window_exclusion_list='', threshold_value='')",y=0.84x+37.70,0.825185216486309,-26.51467527806681,-0.0672212919886126,12.609567805258733,0.1787970594390597,70.52446972460703,-0.2037549260800676,-6.722129198861245,0.4513519885206241,-27.69553252804289,62.336508770868704,-0.0700190610524831,0.157597396222897
FC_2023_01,"Location(name='CLC', bpart='CLC', description='Banks Pumping Plant /Clifton Court Forebay', time_window_exclusion_list='', threshold_value='')",y=0.94x+13.87,0.8708081321054661,-12.035493480095852,-0.0268537231877445,10.616010087026147,0.1539043745084067,68.97796193860798,-0.1392572235518412,-2.68537231877446,0.3731428535619038,-10.769157866964678,59.94615122591732,-0.0240697866734735,0.1339836493928468
V8_2_1,"Location(name='CLC', bpart='CLC', description='Banks Pumping Plant /Clifton Court Forebay', time_window_exclusion_list='', threshold_value='')",y=0.90x+19.53,0.8757072046843979,-24.210685671162786,-0.0540191436499138,10.843103148358292,0.1555417917690747,69.71183130291126,-0.1422367796155044,-5.401914364991387,0.3771127897711167,-22.727366359229464,60.9492949975886,-0.050797180863569,0.1362257426823341
FC_2023_01,"Location(name='CLL', bpart='CLL', description='Sacramento River at Collinsville ', time_window_exclusion_list='', threshold_value='')",y=0.88x+150.28,0.9477344472038516,-338.33082522089046,-0.0843316496183281,236.00852868346084,0.2425427863890984,973.0593607712784,-0.0652546653476488,-8.433164961832821,0.255404507104433,-342.2028700833726,798.8966501809734,-0.0859875024158092,0.2007438675797249
V8_2_1,"Location(name='CLL', bpart='CLL', description='Sacramento River at Collinsville ', time_window_exclusion_list='', threshold_value='')",y=0.94x+244.29,0.957433117838962,-10.190694535218876,-0.0025401116801887,155.62301607764812,0.1969524682332959,790.1551956856318,-0.043028624224599,-0.2540111680188935,0.2073965951369452,-16.930030264517782,585.8389307944718,-0.0042541169158378,0.147207492633512
FC_2023_01,"Location(name='DMC', bpart='DMC', description='Jones Pumping Plant', time_window_exclusion_list='', threshold_value='')",y=0.91x+19.78,0.8592976666187166,-22.86844220623554,-0.0483815107969901,12.795526154161807,0.1645320453401163,77.76920372995565,-0.1572395292567719,-4.838151079699006,0.3964957504135563,-24.00582788866757,63.96404686634055,-0.0510485761456169,0.1360200336427318
V8_2_1,"Location(name='DMC', bpart='DMC', description='Jones Pumping Plant', time_window_exclusion_list='', threshold_value='')",y=0.88x+20.31,0.8708448438735317,-38.29005182178167,-0.0810081657039023,13.612706272129005,0.169704617400137,80.21411839391713,-0.1672832167455382,-8.100816570390206,0.4089608166337357,-39.32063049987608,67.1369409378999,-0.0836156207349198,0.142767217091899
FC_2023_01,"Location(name='DSJ', bpart='DSJ', description='Dutch Slough', time_window_exclusion_list='', threshold_value='')",y=1.09x-19.26,0.8769809208704077,49.76225113444629,0.0679476783818267,71.42517428592257,0.3122935081066045,228.7116844630048,-0.1856272901127091,6.794767838182665,0.4307665232772557,53.97018425546743,209.2866294380024,0.0726433809446139,0.2816979144802328
V8_2_1,"Location(name='DSJ', bpart='DSJ', description='Dutch Slough', time_window_exclusion_list='', threshold_value='')",y=0.81x+35.04,0.919714556667012,-101.61518073583905,-0.1387500658017973,49.719044828196566,0.2605545672094327,190.8200856376952,-0.1292140288272883,-13.875006580179695,0.3593996741120335,-100.75897269090066,184.92154053469375,-0.1356206679252083,0.2489027247033306
FC_2023_01,"Location(name='EMM', bpart='EMM', description='Sacramento River at Emmaton ', time_window_exclusion_list='', threshold_value='')",y=0.91x+193.54,0.9126372367398408,82.93264275903849,0.0710189373605934,158.35631934856903,0.3682493864082257,430.0246658741799,-0.0907986313914384,7.101893736059337,0.301270182956464,93.73553859041684,373.5347727652493,0.0856538881385228,0.3413295119803601
V8_2_1,"Location(name='EMM', bpart='EMM', description='Sacramento River at Emmaton ', time_window_exclusion_list='', threshold_value='')",y=0.83x+171.79,0.9252031379431328,-25.03688741407546,-0.0214402083402879,147.5547146130836,0.3554683003381288,415.0995024668206,-0.0846051543353926,-2.144020834028786,0.2908137904115166,-10.068645427236412,351.53969460686966,-0.0092005512754276,0.3212307960343409
FC_2023_01,"Location(name='JER', bpart='JER-SJJ', description='San Joaquin River at Jersey Point ', time_window_exclusion_list='', threshold_value='')",y=0.98x+34.65,0.8777154098193402,17.790610736848617,0.0213903439944533,76.58729272855787,0.3034532650916844,252.38579227485988,-0.1348092477266204,2.1390343994453445,0.367103229440241,15.227163316154604,224.71505355529916,0.018482349327508,0.2727535019311504
V8_2_1,"Location(name='JER', bpart='JER-SJJ', description='San Joaquin River at Jersey Point ', time_window_exclusion_list='', threshold_value='')",y=0.87x+42.41,0.9166655569098318,-63.21232537470723,-0.0760026400697816,53.32882525990729,0.2532179358814529,210.60445451570945,-0.0938689609621224,-7.600264006978162,0.3063309336486706,-64.12065514689893,187.89696124651,-0.077828044720344,0.2280646239376013
FC_2023_01,"Location(name='MAL', bpart='MAL', description='Sacramento River at Mallard Island', time_window_exclusion_list='2011-02-10 21:00:00_2011-02-19 17:15:00,2013-04-19 02:45:00_2013-05-11 15:00:00,2016-01-02 08:45:00_2016-01-16 19:45:00,2016-03-01 09:45:00_2016-03-08 00:30:00,2016-07-15 01:15:00_2016-12-12 13:00:00,2017-08-20 08:15:00_2017-09-30 18:15:00', threshold_value='')",y=0.98x+120.63,0.9832055299852492,4.693305129775153,0.0007023636836204,76.52005487687391,0.1070112076467023,715.0658006730006,-0.0167954749072675,0.0702363683620523,0.1295725009493359,-31.973163342436692,555.1504906238705,-0.0049074832393023,0.0852087013989995
V8_2_1,"Location(name='MAL', bpart='MAL', description='Sacramento River at Mallard Island', time_window_exclusion_list='2011-02-10 21:00:00_2011-02-19 17:15:00,2013-04-19 02:45:00_2013-05-11 15:00:00,2016-01-02 08:45:00_2016-01-16 19:45:00,2016-03-01 09:45:00_2016-03-08 00:30:00,2016-07-15 01:15:00_2016-12-12 13:00:00,2017-08-20 08:15:00_2017-09-30 18:15:00', threshold_value='')",y=1.00x+150.02,0.9859128808039872,161.72316540069465,0.0242022359588272,69.25388425604028,0.1018037315753384,680.2686226171372,-0.0152006116363853,2.420223595882725,0.1232671268391016,116.5706002740706,517.4085569432084,0.0178921385073316,0.0794157836018768
FC_2023_01,"Location(name='NSL', bpart='NSL', description='Montezuma Slough at National Steel', time_window_exclusion_list='', threshold_value='')",y=0.91x-412.40,0.9472317627395496,-921.7989321882014,-0.1658961652056259,351.43805458966926,0.2514921689099813,1397.4115222468913,-0.0962467621253809,-16.589616520562622,0.3101806573048802,-947.2831521957072,1294.49537349274,-0.1685631411298668,0.2303473948926896
V8_2_1,"Location(name='NSL', bpart='NSL', description='Montezuma Slough at National Steel', time_window_exclusion_list='', threshold_value='')",y=0.96x-241.11,0.9663218403920124,-456.0423396518496,-0.0820739454970392,160.49709720295206,0.1699548897942353,944.3511592827142,-0.0439545926331745,-8.207394549703931,0.2096157492976401,-469.6095179018872,809.5715526549033,-0.0835640909041211,0.1440582190959315
FC_2023_01,"Location(name='OLD', bpart='OLD', description='Old River at Tracy Bridge P-12', time_window_exclusion_list='', threshold_value='')",y=0.65x+53.41,0.7641579401228257,-212.1957144963594,-0.2814585626330728,97.66771022890008,0.3599270040191472,271.35421665584283,-0.6527460746490148,-28.145856263307344,0.8077820423260895,-212.62087683675563,255.4517976176286,-0.2790410160431473,0.3352517881487221
V8_2_1,"Location(name='OLD', bpart='OLD', description='Old River at Tracy Bridge P-12', time_window_exclusion_list='', threshold_value='')",y=0.63x+53.65,0.7343269643520496,-224.1365104268062,-0.2972969562936388,108.53882520571314,0.3794298435051885,286.0576917277434,-0.725402369995695,-29.72969562936388,0.8515521494180106,-224.68097784005843,270.83018477561427,-0.2948685438363299,0.3554341937596437
FC_2023_01,"Location(name='OLD_MID', bpart='UNI', description='Old River near Middle River C-8 ', time_window_exclusion_list='', threshold_value='')",y=0.85x+35.75,0.8814894954161889,-49.05864329860583,-0.0863555791718434,21.67097518872709,0.195310980920122,110.95625594953133,-0.1486316421355857,-8.635557917184343,0.3854743529136614,-50.998507273073336,100.32701371683042,-0.0896919582005347,0.1764468570127259
V8_2_1,"Location(name='OLD_MID', bpart='UNI', description='Old River near Middle River C-8 ', time_window_exclusion_list='', threshold_value='')",y=0.85x+35.98,0.8729134935188217,-51.13023575822261,-0.0900021041189227,23.244990078032508,0.2022796140476967,114.9151395580151,-0.1594279916308196,-9.000210411892267,0.3992279541340821,-52.985633213711445,104.13628046912196,-0.0931867510157945,0.1831462804388232
FC_2023_01,"Location(name='PCT', bpart='PCT', description='Port Chicago', time_window_exclusion_list='', threshold_value='')",y=0.91x+291.77,0.8740411542746219,-787.4478514656091,-0.0673334345479826,663.2455799324488,0.2381451080922852,2785.048096286865,-0.1383134949058513,-6.73334345479824,0.3718373500924118,-897.6517891317912,2227.27745866892,-0.0757370365614137,0.1879207465099301
V8_2_1,"Location(name='PCT', bpart='PCT', description='Port Chicago', time_window_exclusion_list='', threshold_value='')",y=0.91x+312.27,0.8763611963180132,-776.4189133523197,-0.066390367294446,649.5293796999152,0.2356697725052132,2756.099659261762,-0.1354531127292068,-6.639036729444617,0.3679723862782922,-890.0306342385157,2193.278892894188,-0.0750940214259451,0.185052205890625
FC_2023_01,"Location(name='PRI', bpart='PRI', description='San Joaquin River at Prisoners Point ', time_window_exclusion_list='', threshold_value='')",y=0.95x+29.18,0.8724875926574791,13.417501240359044,0.0449727768051862,7.807407513963522,0.161767939542256,48.26300895007765,-0.1450577032342836,4.497277680518615,0.3808727329027709,11.772974368365343,43.309778159161496,0.0390137714758919,0.1435217418219615
V8_2_1,"Location(name='PRI', bpart='PRI', description='San Joaquin River at Prisoners Point ', time_window_exclusion_list='', threshold_value='')",y=0.85x+36.61,0.8880438402733214,-9.007361891018103,-0.030190873000244,6.396672386708069,0.1464252869870608,43.68557179111641,-0.1188356970205247,-3.019087300024394,0.3447493945873413,-11.078097362618408,40.44879521644712,-0.0367110591911435,0.1340408977097543
FC_2023_01,"Location(name='ROLD024', bpart='BAC-OBI', description='Old River at Bacon Island', time_window_exclusion_list='', threshold_value='')",y=0.94x+4.78,0.8174133703570918,-23.52994121275715,-0.0509834725328384,23.84535060919676,0.2273035095917842,104.90533407082349,-0.2111755130825427,-5.0983472532838245,0.4594801173107465,-23.71835819707289,94.26894833930211,-0.0517017563507067,0.2054893579892662
V8_2_1,"Location(name='ROLD024', bpart='BAC-OBI', description='Old River at Bacon Island', time_window_exclusion_list='', threshold_value='')",y=0.87x+19.85,0.8303120339702061,-39.63743099731142,-0.0858843571367728,22.789520890909163,0.2222142382221491,102.55652866008666,-0.2018241871944855,-8.588435713677299,0.4491924670666049,-39.5697306223852,94.27278377222297,-0.0862548981891224,0.2054977185434296
FC_2023_01,"Location(name='ROLD059', bpart='OLD', description='Old River at Tracy Bridge P-12', time_window_exclusion_list='', threshold_value='')",y=0.65x+53.41,0.7641579401228257,-212.1957144963594,-0.2814585626330728,97.66771022890008,0.3599270040191472,271.35421665584283,-0.6527460746490148,-28.145856263307344,0.8077820423260895,-212.62087683675563,255.4517976176286,-0.2790410160431473,0.3352517881487221
V8_2_1,"Location(name='ROLD059', bpart='OLD', description='Old River at Tracy Bridge P-12', time_window_exclusion_list='', threshold_value='')",y=0.63x+53.65,0.7343269643520496,-224.1365104268062,-0.2972969562936388,108.53882520571314,0.3794298435051885,286.0576917277434,-0.725402369995695,-29.72969562936388,0.8515521494180106,-224.68097784005843,270.83018477561427,-0.2948685438363299,0.3554341937596437
FC_2023_01,"Location(name='RRI', bpart='RRI', description='Rough and Ready Island (SJR)  ', time_window_exclusion_list='', threshold_value='')",y=0.46x+146.01,0.5827580009378674,-208.37492335276497,-0.3155776088735199,157.88060081593275,0.4889841130776872,322.87470409258367,-0.7570413788359532,-31.55776088735199,0.8699315739116242,-210.46915766219485,313.7470472060297,-0.319533358459415,0.4763294005356064
V8_2_1,"Location(name='RRI', bpart='RRI', description='Rough and Ready Island (SJR)  ', time_window_exclusion_list='', threshold_value='')",y=0.38x+167.57,0.446232470860935,-244.0227803594169,-0.3695652254955999,207.93130777560208,0.5611646516914417,370.5352914672427,-0.9970380565813778,-36.95652254955988,0.998345008791616,-244.95652964873332,361.0901908093396,-0.371891936398824,0.5482055549499842
FC_2023_01,"Location(name='RSAC064', bpart='PCT', description='Port Chicago', time_window_exclusion_list='', threshold_value='')",y=0.91x+291.77,0.8740411542746219,-787.4478514656091,-0.0673334345479826,663.2455799324488,0.2381451080922852,2785.048096286865,-0.1383134949058513,-6.73334345479824,0.3718373500924118,-897.6517891317912,2227.27745866892,-0.0757370365614137,0.1879207465099301
V8_2_1,"Location(name='RSAC064', bpart='PCT', description='Port Chicago', time_window_exclusion_list='', threshold_value='')",y=0.91x+312.27,0.8763611963180132,-776.4189133523197,-0.066390367294446,649.5293796999152,0.2356697725052132,2756.099659261762,-0.1354531127292068,-6.639036729444617,0.3679723862782922,-890.0306342385157,2193.278892894188,-0.0750940214259451,0.185052205890625
FC_2023_01,"Location(name='RSAC075', bpart='MAL', description='Sacramento River at Mallard Island', time_window_exclusion_list='2011-02-10 21:00:00_2011-02-19 17:15:00,2013-04-19 02:45:00_2013-05-11 15:00:00,2016-01-02 08:45:00_2016-01-16 19:45:00,2016-03-01 09:45:00_2016-03-08 00:30:00,2016-07-15 01:15:00_2016-12-12 13:00:00,2017-08-20 08:15:00_2017-09-30 18:15:00', threshold_value='')",y=0.98x+120.63,0.9832055299852492,4.693305129775153,0.0007023636836204,76.52005487687391,0.1070112076467023,715.0658006730006,-0.0167954749072675,0.0702363683620523,0.1295725009493359,-31.973163342436692,555.1504906238705,-0.0049074832393023,0.0852087013989995
V8_2_1,"Location(name='RSAC075', bpart='MAL', description='Sacramento River at Mallard Island', time_window_exclusion_list='2011-02-10 21:00:00_2011-02-19 17:15:00,2013-04-19 02:45:00_2013-05-11 15:00:00,2016-01-02 08:45:00_2016-01-16 19:45:00,2016-03-01 09:45:00_2016-03-08 00:30:00,2016-07-15 01:15:00_2016-12-12 13:00:00,2017-08-20 08:15:00_2017-09-30 18:15:00', threshold_value='')",y=1.00x+150.02,0.9859128808039872,161.72316540069465,0.0242022359588272,69.25388425604028,0.1018037315753384,680.2686226171372,-0.0152006116363853,2.420223595882725,0.1232671268391016,116.5706002740706,517.4085569432084,0.0178921385073316,0.0794157836018768
FC_2023_01,"Location(name='RSAC081', bpart='CLL', description='Sacramento River at Collinsville ', time_window_exclusion_list='', threshold_value='')",y=0.88x+150.28,0.9477344472038516,-338.33082522089046,-0.0843316496183281,236.00852868346084,0.2425427863890984,973.0593607712784,-0.0652546653476488,-8.433164961832821,0.255404507104433,-342.2028700833726,798.8966501809734,-0.0859875024158092,0.2007438675797249
V8_2_1,"Location(name='RSAC081', bpart='CLL', description='Sacramento River at Collinsville ', time_window_exclusion_list='', threshold_value='')",y=0.94x+244.29,0.957433117838962,-10.190694535218876,-0.0025401116801887,155.62301607764812,0.1969524682332959,790.1551956856318,-0.043028624224599,-0.2540111680188935,0.2073965951369452,-16.930030264517782,585.8389307944718,-0.0042541169158378,0.147207492633512
FC_2023_01,"Location(name='RSAC092', bpart='EMM', description='Sacramento River at Emmaton ', time_window_exclusion_list='', threshold_value='')",y=0.91x+193.71,0.91260450188697,83.66750769839301,0.0716482351299669,158.50432172865678,0.3684214321379543,430.2255729501244,-0.0908834937214126,7.164823512996678,0.3014109360721115,94.43564584858596,373.8044774947728,0.0862936338494661,0.341575963423222
V8_2_1,"Location(name='RSAC092', bpart='EMM', description='Sacramento River at Emmaton ', time_window_exclusion_list='', threshold_value='')",y=0.83x+171.89,0.9251858625314402,-24.512013920572027,-0.020990735653572,147.42695605315737,0.3553143779343231,414.9197589758329,-0.0845318995062266,-2.0990735653571946,0.2906878642525951,-9.57198772424376,351.3811044495683,-0.0087467141931961,0.3210858791351836
FC_2023_01,"Location(name='RSAC101', bpart='RVB', description='Sacramento River at Rio Vista', time_window_exclusion_list='', threshold_value='')",y=1.35x-21.27,0.7158170719211305,62.92979251890778,0.2600452722121084,97.32654567834012,0.6341791887487537,153.46852656954425,-1.0125823921300248,26.00452722121081,1.0061147091481533,61.35781682677045,141.89014182773923,0.2547128029924179,0.5890241473873095
V8_2_1,"Location(name='RSAC101', bpart='RVB', description='Sacramento River at Rio Vista', time_window_exclusion_list='', threshold_value='')",y=1.02x+22.19,0.7541859445594015,26.98779596060405,0.1115218796386701,35.627211441160725,0.3836959780605937,92.85271016193563,-0.3706371578205973,11.152187963867036,0.6087272717501472,25.917206489897936,80.93408003968446,0.1075892959068741,0.3359791376333066
FC_2023_01,"Location(name='RSAN007', bpart='ANC', description='San Joaquin River at Antioch', time_window_exclusion_list='', threshold_value='')",y=0.97x+230.83,0.901933610842165,153.67963139544295,0.0636084142085702,232.4932465333681,0.3102089331859194,749.4730862377406,-0.1074327613617582,6.360841420857027,0.3277107708537505,141.03146701533316,651.0371711873396,0.059041702931421,0.2725515381214641
V8_2_1,"Location(name='RSAN007', bpart='ANC', description='San Joaquin River at Antioch', time_window_exclusion_list='', threshold_value='')",y=0.86x+144.71,0.9171503416905892,-188.63806872491344,-0.0780778057703933,201.19149455854856,0.2885718326587551,697.1972721830532,-0.0929685148210581,-7.807780577039317,0.3048529156012476,-196.8641045351173,600.3584266996951,-0.0824155929439415,0.2513352844704149
FC_2023_01,"Location(name='RSAN018', bpart='JER-SJJ', description='San Joaquin River at Jersey Point ', time_window_exclusion_list='', threshold_value='')",y=0.98x+34.65,0.8777154098193402,17.790610736848617,0.0213903439944533,76.58729272855787,0.3034532650916844,252.38579227485988,-0.1348092477266204,2.1390343994453445,0.367103229440241,15.227163316154604,224.71505355529916,0.018482349327508,0.2727535019311504
V8_2_1,"Location(name='RSAN018', bpart='JER-SJJ', description='San Joaquin River at Jersey Point ', time_window_exclusion_list='', threshold_value='')",y=0.87x+42.41,0.9166655569098318,-63.21232537470723,-0.0760026400697816,53.32882525990729,0.2532179358814529,210.60445451570945,-0.0938689609621224,-7.600264006978162,0.3063309336486706,-64.12065514689893,187.89696124651,-0.077828044720344,0.2280646239376013
FC_2023_01,"Location(name='RSAN032', bpart='SAL', description='San Joaquin River at San Andreas Landing ', time_window_exclusion_list='', threshold_value='')",y=1.16x+30.14,0.7684517157114664,72.90299505089251,0.2764867882670253,47.910367001311634,0.4262645882542736,112.39584127202316,-0.7479124827526343,27.64867882670256,0.8646960195371731,71.34875827577943,105.82242635673546,0.273249692042302,0.4052760848532267
V8_2_1,"Location(name='RSAN032', bpart='SAL', description='San Joaquin River at San Andreas Landing ', time_window_exclusion_list='', threshold_value='')",y=1.39x-3.64,0.8237902430370697,99.8125238449173,0.3785419807161846,74.20552822063304,0.5304966392488347,139.87935592901312,-1.1584298183984547,37.8541980716183,1.076135210327822,97.81930138013357,132.71188939870143,0.3746259167482704,0.5082566786709933
FC_2023_01,"Location(name='RSAN037', bpart='PRI', description='San Joaquin River at Prisoners Point ', time_window_exclusion_list='', threshold_value='')",y=0.95x+29.18,0.8724875926574791,13.417501240359044,0.0449727768051862,7.807407513963522,0.161767939542256,48.26300895007765,-0.1450577032342836,4.497277680518615,0.3808727329027709,11.772974368365343,43.309778159161496,0.0390137714758919,0.1435217418219615
V8_2_1,"Location(name='RSAN037', bpart='PRI', description='San Joaquin River at Prisoners Point ', time_window_exclusion_list='', threshold_value='')",y=0.85x+36.61,0.8880438402733214,-9.007361891018103,-0.030190873000244,6.396672386708069,0.1464252869870608,43.68557179111641,-0.1188356970205247,-3.019087300024394,0.3447493945873413,-11.078097362618408,40.44879521644712,-0.0367110591911435,0.1340408977097543
FC_2023_01,"Location(name='RSAN058', bpart='RRI', description='Rough and Ready Island (SJR)  ', time_window_exclusion_list='', threshold_value='')",y=0.46x+146.01,0.5827580009378674,-208.37492335276497,-0.3155776088735199,157.88060081593275,0.4889841130776872,322.87470409258367,-0.7570413788359532,-31.55776088735199,0.8699315739116242,-210.46915766219485,313.7470472060297,-0.319533358459415,0.4763294005356064
V8_2_1,"Location(name='RSAN058', bpart='RRI', description='Rough and Ready Island (SJR)  ', time_window_exclusion_list='', threshold_value='')",y=0.38x+167.57,0.446232470860935,-244.0227803594169,-0.3695652254955999,207.93130777560208,0.5611646516914417,370.5352914672427,-0.9970380565813778,-36.95652254955988,0.998345008791616,-244.95652964873332,361.0901908093396,-0.371891936398824,0.5482055549499842
FC_2023_01,"Location(name='RSAN072', bpart='BDT', description='San Joaquin River at Brandt Bridge ', time_window_exclusion_list='', threshold_value='')",y=0.81x+36.47,0.8760749965436153,-71.43331039908848,-0.1260117671780199,27.883665926063816,0.2217839418170989,125.72445821645172,-0.1904246697761238,-12.601176717801966,0.4363133122456172,-71.92329742406487,115.19566215802324,-0.1270788290487841,0.20353529917057
V8_2_1,"Location(name='RSAN072', bpart='BDT', description='San Joaquin River at Brandt Bridge ', time_window_exclusion_list='', threshold_value='')",y=0.84x+29.05,0.8767701176720588,-64.02351659454767,-0.1129405374321443,25.55416527155139,0.2123176077661561,120.358200812513,-0.174514908856153,-11.294053743214436,0.4176902887266446,-64.28599746911841,109.5464868605159,-0.1135847434029807,0.1935539633919027
FC_2023_01,"Location(name='RSAN112', bpart='VER', description='San Joaquin River at Vernalis ', time_window_exclusion_list='', threshold_value='')",y=0.99x+7.13,0.9796681424004005,0.7324223412018478,0.0014716208719918,2.865921895686549,0.0758838493286899,37.76721820308357,-0.0203824276412673,0.1471620871991909,0.1427915151676306,-0.0484504697813398,16.935044487134995,-9.728151408262858e-05,0.0340031123784824
